6580.84824972219,0.997562289237976,USLAB000018
6580.84824972219,0.00676821079105139,USLAB000019
6580.84824972219,-0.060351774096489,USLAB000020
6580.84824972219,-0.0343703217804432,USLAB000021
6580.84852749997,-0.0343708321452141,USLAB000021
6580.84852749997,-0.0603519380092621,USLAB000020
6580.84852749997,0.00676835468038917,USLAB000019
6580.84880527774,0.997562110424042,USLAB000018
6580.84880527774,-0.0343716628849506,USLAB000021
6580.84880527774,-0.060354083776474,USLAB000020
6580.84880527774,0.00676808832213283,USLAB000019
6580.84908305552,0.00676749879494309,USLAB000019
6580.84908305552,0.997562229633331,USLAB000018
6580.84908305552,-0.0343715623021126,USLAB000021
6580.84908305552,-0.0603524260222912,USLAB000020
6580.8493608333,0.00676737446337938,USLAB000019
6580.8493608333,-0.0343717858195305,USLAB000021
6580.8493608333,-0.0603532567620277,USLAB000020
6580.8493608333,0.997562170028687,USLAB000018
6580.84963861108,-0.034372229129076,USLAB000021
6580.84963861108,-0.0603553391993046,USLAB000020
6580.84963861108,0.997561991214752,USLAB000018
6580.84963861108,0.00676799053326249,USLAB000019
6580.84991638886,0.0067676343023777,USLAB000019
6580.84991638886,-0.0343718007206917,USLAB000021
6580.84991638886,-0.0603559277951717,USLAB000020
6580.85019416663,0.00676734140142798,USLAB000019
6580.85019416663,-0.0343721397221088,USLAB000021
6580.85019416663,-0.0603561215102673,USLAB000020
6580.85047194441,0.00676656374707818,USLAB000019
6580.85047194441,-0.0603559389710426,USLAB000020
6580.85047194441,-0.0343719534575939,USLAB000021
6580.85074972219,0.00676549132913351,USLAB000019
6580.85074972219,0.997562050819397,USLAB000018
6580.85074972219,-0.0343709997832775,USLAB000021
6580.85074972219,-0.0603559799492359,USLAB000020
6580.85102749997,-0.034371767193079,USLAB000021
6580.85102749997,0.997562110424042,USLAB000018
6580.85102749997,0.00676520681008697,USLAB000019
6580.85102749997,-0.0603543408215046,USLAB000020
6580.85130527775,0.00676525477319956,USLAB000019
6580.85130527775,-0.0343720726668835,USLAB000021
6580.85130527775,-0.0603541024029255,USLAB000020
6580.85158305552,0.00676441611722112,USLAB000019
6580.85158305552,0.997562050819397,USLAB000018
6580.85158305552,-0.0343718975782394,USLAB000021
6580.85158305552,-0.0603558532893658,USLAB000020
6580.8518608333,0.00676479563117027,USLAB000019
6580.8518608333,0.997562110424042,USLAB000018
6580.8518608333,-0.0343719534575939,USLAB000021
6580.8518608333,-0.0603546015918255,USLAB000020
6580.85213861108,-0.0603543929755688,USLAB000020
6580.85213861108,0.00676406780257821,USLAB000019
6580.85213861108,-0.0343719162046909,USLAB000021
6580.85241638886,0.997561931610107,USLAB000018
6580.85241638886,-0.0343716479837894,USLAB000021
6580.85241638886,-0.0603570230305195,USLAB000020
6580.85241638886,0.00676500424742699,USLAB000019
6580.85269416663,0.00676527619361877,USLAB000019
6580.85269416663,-0.0603572204709053,USLAB000020
6580.85269416663,-0.034372691065073,USLAB000021
6580.85297194441,0.00676536606624722,USLAB000019
6580.85297194441,0.997561872005463,USLAB000018
6580.85297194441,-0.0343733578920364,USLAB000021
6580.85297194441,-0.0603571832180023,USLAB000020
6580.85324972219,0.00676487851887941,USLAB000019
6580.85324972219,-0.0343732722103596,USLAB000021
6580.85324972219,-0.0603574328124523,USLAB000020
6580.85352749997,-0.0343728139996529,USLAB000021
6580.85352749997,-0.0603576228022575,USLAB000020
6580.85352749997,0.00676541356369853,USLAB000019
6580.85380527774,0.00676496000960469,USLAB000019
6580.85380527774,0.997561991214752,USLAB000018
6580.85380527774,-0.03437365218997,USLAB000021
6580.85380527774,-0.0603557154536247,USLAB000020
6580.85408305552,0.997561931610107,USLAB000018
6580.85408305552,-0.0343732312321663,USLAB000021
6580.85408305552,-0.0603564716875553,USLAB000020
6580.85408305552,0.00676496513187885,USLAB000019
6580.8543608333,0.00676500704139471,USLAB000019
6580.8543608333,0.997561812400818,USLAB000018
6580.8543608333,-0.0343733541667461,USLAB000021
6580.8543608333,-0.060358464717865,USLAB000020
6580.85463861108,-0.0343745537102222,USLAB000021
6580.85463861108,0.997561872005463,USLAB000018
6580.85463861108,0.00676512997597456,USLAB000019
6580.85463861108,-0.060356367379427,USLAB000020
6580.85491638886,0.00676457863301039,USLAB000019
6580.85491638886,-0.0343754664063454,USLAB000021
6580.85491638886,-0.0603576973080635,USLAB000020
6580.85491638886,0.997561812400818,USLAB000018
6580.85519416663,0.00676544150337577,USLAB000019
6580.85519416663,0.997561573982239,USLAB000018
6580.85519416663,-0.0343764051795006,USLAB000021
6580.85519416663,-0.0603602565824986,USLAB000020
6580.85547194441,0.00676547922194004,USLAB000019
6580.85547194441,-0.060359388589859,USLAB000020
6580.85547194441,-0.034376859664917,USLAB000021
6580.85547194441,0.997561633586884,USLAB000018
6580.85574972219,0.997561573982239,USLAB000018
6580.85574972219,-0.0343786254525185,USLAB000021
6580.85574972219,-0.0603594109416008,USLAB000020
6580.85574972219,0.00676615163683891,USLAB000019
6580.85602749997,-0.0343792289495468,USLAB000021
6580.85602749997,-0.0603595525026321,USLAB000020
6580.85602749997,0.997561514377594,USLAB000018
6580.85602749997,0.00676690181717277,USLAB000019
6580.85630527775,0.00676752254366875,USLAB000019
6580.85630527775,-0.0343797467648983,USLAB000021
6580.85630527775,-0.0603594817221165,USLAB000020
6580.85658305552,0.00676814932376146,USLAB000019
6580.85658305552,0.99756121635437,USLAB000018
6580.85658305552,-0.0343858003616333,USLAB000021
6580.85658305552,-0.0603604055941105,USLAB000020
6580.8568608333,0.00676772929728031,USLAB000019
